stn;date;time;tre200b0;tre200bn;tre200bx;ure200b0;rre150b0;sre000b0;gre000b0;dkl010b0;fu3010b0;fu3010b1;prestab0
WAE;11/01/2014;21:00;6.0;5.4;6.6;90.3;0.0;0;0;270;4.0;10.4;966.3
WAE;11/01/2014;22:00;6.2;5.8;6.6;90.5;0.0;0;0;207;0.7;7.2;967.1
WAE;11/01/2014;23:00;6.3;5.9;6.6;89.7;0.0;0;0;193;4.0;8.6;967.3
WAE;12/01/2014;00:00;5.7;5.4;6.0;93.6;0.0;0;0;130;4.0;8.3;967.1
WAE;12/01/2014;01:00;5.8;5.5;6.1;92.4;0.0;0;0;90;0.4;7.2;966.6
WAE;12/01/2014;02:00;5.3;4.6;5.7;92.4;0.0;0;0;180;0.4;4.7;966.7
WAE;12/01/2014;03:00;4.4;3.9;5.2;93.4;0.0;0;0;164;2.5;6.8;966.6
WAE;12/01/2014;04:00;4.6;3.9;4.9;87.6;0.0;0;0;172;5.8;14.4;966.5
WAE;12/01/2014;05:00;3.7;2.8;4.3;91.1;0.0;0;0;225;1.8;6.1;966.4
WAE;12/01/2014;06:00;4.5;3.5;5.2;92.0;0.0;0;0;149;2.9;7.2;966.4
WAE;12/01/2014;07:00;4.1;3.4;4.5;96.9;0.0;0;0;153;2.5;9.7;966.5
WAE;12/01/2014;08:00;3.5;3.4;3.8;96.0;0.0;0;9;207;2.5;10.8;966.6
WAE;12/01/2014;09:00;3.8;3.4;4.4;96.9;0.0;0;56;225;1.1;6.8;966.7
WAE;12/01/2014;10:00;4.2;3.5;4.7;96.8;0.0;40;178;0;0.0;2.9;966.7
WAE;12/01/2014;11:00;4.8;4.0;5.4;96.3;0.0;60;309;360;1.1;5.4;966.2
WAE;12/01/2014;12:00;6.1;5.7;6.5;88.9;0.0;60;362;333;0.7;5.0;965.3
WAE;12/01/2014;13:00;6.6;6.4;7.0;78.9;0.0;60;341;0;0.0;0.0;964.2
WAE;12/01/2014;14:00;7.0;6.8;7.2;76.3;0.0;60;260;0;0.0;4.3;963.5
WAE;12/01/2014;15:00;7.0;6.4;7.5;80.5;0.0;44;139;287;4.3;9.0;963.2
WAE;12/01/2014;16:00;5.8;5.4;6.3;86.3;0.0;0;17;256;11.5;18.4;963.0
WAE;12/01/2014;17:00;5.5;5.4;5.6;86.6;0.0;0;0;262;8.3;15.1;963.1
WAE;12/01/2014;18:00;5.4;5.2;5.5;83.6;0.0;0;0;253;6.1;11.5;963.1
WAE;12/01/2014;19:00;5.1;4.9;5.4;82.9;0.0;0;0;249;3.2;11.5;963.1
WAE;12/01/2014;20:00;4.5;4.1;4.9;85.3;0.0;0;0;257;7.2;13.3;963.3
WAE;12/01/2014;21:00;3.7;3.5;3.9;88.4;0.0;0;0;223;9.4;14.8;962.9
WAE;12/01/2014;22:00;3.3;3.2;3.4;88.7;0.0;0;0;233;12.2;20.2;962.6
WAE;12/01/2014;23:00;3.1;3.0;3.3;88.0;0.0;0;0;241;13.0;20.9;962.5
WAE;13/01/2014;00:00;2.5;2.0;2.9;89.2;0.0;0;0;225;10.4;20.2;962.1
WAE;13/01/2014;01:00;2.5;2.4;2.6;93.1;0.0;0;0;237;8.6;20.5;962.0
WAE;13/01/2014;02:00;2.7;2.3;3.1;90.7;0.0;0;0;227;7.2;18.7;962.0
WAE;13/01/2014;03:00;2.0;1.7;2.5;88.3;0.0;0;0;180;6.1;12.2;961.9
WAE;13/01/2014;04:00;1.7;1.3;2.0;89.3;0.0;0;0;229;7.9;14.4;961.8
WAE;13/01/2014;05:00;1.6;1.3;2.0;90.0;0.0;0;0;162;2.9;8.6;961.4
WAE;13/01/2014;06:00;1.2;0.6;1.6;91.4;0.0;0;0;236;1.8;13.0;961.3
WAE;13/01/2014;07:00;1.4;0.8;1.9;91.7;0.0;0;0;198;2.5;9.4;961.1
WAE;13/01/2014;08:00;2.0;1.4;2.3;92.7;0.0;7;25;158;2.9;10.4;960.7
WAE;13/01/2014;09:00;2.0;1.4;2.5;92.3;0.0;60;118;162;4.3;10.8;960.3
WAE;13/01/2014;10:00;2.8;2.3;3.0;87.3;0.0;54;218;127;4.3;7.2;959.7
WAE;13/01/2014;11:00;3.1;2.5;3.5;87.2;0.0;33;244;72;1.4;5.8;959.0
WAE;13/01/2014;12:00;4.5;3.6;5.2;76.4;0.0;27;250;360;0.7;5.8;958.4
WAE;13/01/2014;13:00;5.0;4.6;5.8;76.7;0.0;24;232;90;2.9;6.8;957.5
WAE;13/01/2014;14:00;5.6;5.3;5.8;71.7;0.0;3;141;103;3.6;10.4;956.7
WAE;13/01/2014;15:00;5.4;5.1;5.7;74.3;0.0;0;44;135;1.1;10.1;956.2
WAE;13/01/2014;16:00;5.2;5.0;5.8;77.3;0.0;0;8;270;1.1;7.6;956.3
WAE;13/01/2014;17:00;6.1;5.7;6.3;79.5;0.0;0;0;263;6.5;18.7;956.5
WAE;13/01/2014;18:00;5.6;5.2;5.8;85.2;0.1;0;0;304;2.2;9.7;956.3
WAE;13/01/2014;19:00;5.1;4.9;5.4;92.2;0.1;0;0;90;0.7;5.4;956.1
WAE;13/01/2014;20:00;4.7;4.2;5.1;94.1;0.0;0;0;111;3.6;10.1;955.5
WAE;13/01/2014;21:00;4.7;4.6;4.9;90.9;0.0;0;0;174;7.6;12.2;955.0
WAE;13/01/2014;22:00;4.8;4.2;5.1;90.8;0.0;0;0;176;6.1;14.0;954.2
WAE;13/01/2014;23:00;4.1;3.9;4.3;94.0;0.0;0;0;225;1.8;5.0;953.5
WAE;14/01/2014;00:00;4.1;3.8;4.3;93.5;0.0;0;0;0;0.0;3.6;953.0
WAE;14/01/2014;01:00;4.3;3.8;4.5;92.3;0.0;0;0;160;4.7;10.8;952.2
WAE;14/01/2014;02:00;4.0;3.8;4.2;97.5;0.3;0;0;180;1.1;4.7;951.6
WAE;14/01/2014;03:00;3.7;3.7;3.8;99.8;1.6;0;0;0;0.0;0.0;951.1
WAE;14/01/2014;04:00;3.8;3.7;3.8;99.7;1.9;0;0;0;0.0;0.0;950.6
WAE;14/01/2014;05:00;3.7;3.6;3.8;99.8;1.4;0;0;0;0.0;0.0;950.1
WAE;14/01/2014;06:00;3.8;3.5;4.0;93.4;1.6;0;0;194;4.3;8.3;949.8
WAE;14/01/2014;07:00;3.3;3.0;3.5;94.1;1.3;0;0;164;6.5;10.1;949.7
WAE;14/01/2014;08:00;3.0;2.9;3.1;96.9;0.8;0;1;135;0.7;4.0;949.8
WAE;14/01/2014;09:00;3.0;2.9;3.0;96.3;1.3;0;10;124;2.9;5.8;949.9
WAE;14/01/2014;10:00;2.8;2.7;2.9;97.0;1.2;0;24;104;3.2;7.9;949.8
WAE;14/01/2014;11:00;2.9;2.7;3.2;93.8;1.2;0;25;117;3.2;11.2;949.8
WAE;14/01/2014;12:00;2.5;2.3;2.8;92.4;1.9;0;23;270;5.0;20.2;949.8
WAE;14/01/2014;13:00;2.3;2.0;2.6;92.2;1.5;0;31;229;15.5;26.6;950.1
WAE;14/01/2014;14:00;2.1;1.6;2.6;96.5;1.0;0;20;101;6.8;13.3;950.4
WAE;14/01/2014;15:00;1.4;1.3;1.5;99.1;0.6;0;13;111;6.5;13.3;951.1
WAE;14/01/2014;16:00;1.3;1.2;1.3;97.7;0.1;0;6;120;6.1;11.5;951.5
WAE;14/01/2014;17:00;1.3;1.2;1.5;96.6;0.0;0;0;108;5.0;12.6;951.8
WAE;14/01/2014;18:00;1.6;1.3;1.9;96.5;0.7;0;0;233;2.5;6.8;952.5
WAE;14/01/2014;19:00;1.8;1.6;2.0;96.6;1.8;0;0;270;2.2;9.4;953.3
WAE;14/01/2014;20:00;1.8;1.7;2.0;98.8;0.3;0;0;0;0.0;5.4;954.0
WAE;14/01/2014;21:00;2.0;1.9;2.0;97.1;0.0;0;0;148;4.0;7.6;954.3
WAE;14/01/2014;22:00;1.8;1.7;1.8;98.1;0.0;0;0;127;1.8;6.8;954.7
WAE;14/01/2014;23:00;1.8;1.8;1.9;97.8;0.0;0;0;127;2.2;6.5;955.0
WAE;15/01/2014;00:00;1.9;1.7;2.2;97.9;0.0;0;0;135;1.4;6.8;955.4
WAE;15/01/2014;01:00;2.1;1.9;2.4;95.8;0.0;0;0;225;2.9;7.6;955.9
WAE;15/01/2014;02:00;2.0;1.9;2.4;96.0;0.0;0;0;173;4.0;7.9;956.1
WAE;15/01/2014;03:00;2.0;1.9;2.1;97.7;0.0;0;0;140;2.9;7.9;956.4
WAE;15/01/2014;04:00;1.9;1.8;2.1;97.9;0.0;0;0;135;0.4;4.0;956.2
WAE;15/01/2014;05:00;1.8;1.5;2.0;96.9;0.0;0;0;180;0.4;4.7;956.3
WAE;15/01/2014;06:00;0.9;0.4;1.6;95.9;0.0;0;0;225;1.1;5.8;956.3
WAE;15/01/2014;07:00;0.6;0.4;0.8;93.0;0.0;0;0;212;3.6;6.8;956.5
WAE;15/01/2014;08:00;0.8;-0.1;1.2;95.3;0.0;0;12;146;1.4;5.8;956.5
WAE;15/01/2014;09:00;1.6;1.4;1.8;93.8;0.0;50;154;135;1.4;7.9;956.7
WAE;15/01/2014;10:00;1.4;1.0;1.6;97.6;0.0;21;179;94;5.0;11.2;956.4
WAE;15/01/2014;11:00;1.4;0.9;1.9;98.4;0.0;57;326;72;1.4;6.8;956.4
WAE;15/01/2014;12:00;2.3;2.0;2.8;87.9;0.0;51;289;360;0.4;3.2;955.9
WAE;15/01/2014;13:00;3.3;2.8;3.9;80.8;0.0;49;289;0;0.0;3.6;955.4
WAE;15/01/2014;14:00;4.0;3.7;4.4;71.6;0.0;46;234;0;0.0;0.0;954.9
WAE;15/01/2014;15:00;4.3;4.1;4.4;74.5;0.0;1;105;360;0.4;4.0;954.7
WAE;15/01/2014;16:00;3.9;3.8;4.1;79.5;0.0;0;24;265;4.7;12.6;955.0
WAE;15/01/2014;17:00;3.7;3.6;3.8;80.6;0.0;0;0;215;5.8;10.4;954.9
WAE;15/01/2014;18:00;3.8;3.6;4.0;79.9;0.0;0;0;151;4.0;18.4;954.8
WAE;15/01/2014;19:00;3.7;3.4;3.8;81.4;0.0;0;0;180;2.2;17.3;954.6
WAE;15/01/2014;20:00;3.3;3.0;3.6;83.6;0.0;0;0;243;0.7;6.8;954.2
WAE;15/01/2014;21:00;3.3;3.1;3.5;80.3;0.0;0;0;244;10.1;20.9;953.9
WAE;15/01/2014;22:00;3.2;2.9;3.5;80.8;0.0;0;0;294;4.3;14.0;953.7
WAE;15/01/2014;23:00;3.0;2.9;3.1;81.9;0.0;0;0;198;4.7;9.7;953.3
WAE;16/01/2014;00:00;2.9;2.7;3.1;83.4;0.0;0;0;202;2.2;5.0;953.5
WAE;16/01/2014;01:00;3.1;3.0;3.2;83.5;0.0;0;0;167;5.0;11.9;953.3
WAE;16/01/2014;02:00;3.0;2.9;3.2;88.3;0.0;0;0;103;4.0;11.9;952.5
WAE;16/01/2014;03:00;3.2;3.0;3.3;83.9;0.0;0;0;258;5.4;15.8;952.4
WAE;16/01/2014;04:00;3.6;3.4;3.8;79.8;0.0;0;0;259;3.2;7.6;951.8
WAE;16/01/2014;05:00;3.2;2.9;3.4;84.5;0.0;0;0;217;2.2;6.1;951.4
WAE;16/01/2014;06:00;3.1;2.7;3.5;85.9;0.0;0;0;225;1.1;5.0;950.9
WAE;16/01/2014;07:00;2.8;2.5;3.6;87.0;0.0;0;0;214;1.8;6.8;950.6
WAE;16/01/2014;08:00;3.3;3.2;3.5;84.2;0.0;0;12;270;3.6;9.0;950.2
WAE;16/01/2014;09:00;4.1;3.5;5.0;81.2;0.0;0;79;252;2.2;7.9;950.0
WAE;16/01/2014;10:00;4.9;4.8;5.1;77.5;0.0;0;83;255;7.2;29.2;950.1
WAE;16/01/2014;11:00;4.9;4.4;5.3;78.9;0.0;0;139;279;14.0;34.2;950.4
WAE;16/01/2014;12:00;5.6;5.2;6.0;75.8;0.0;0;162;90;4.3;10.1;949.9
WAE;16/01/2014;13:00;5.8;5.6;6.0;73.9;0.0;0;167;77;3.6;10.1;948.7
WAE;16/01/2014;14:00;6.4;5.9;6.7;68.7;0.0;5;155;297;3.6;8.3;947.9
WAE;16/01/2014;15:00;6.8;6.6;6.9;70.3;0.0;0;58;304;2.9;9.4;947.3
WAE;16/01/2014;16:00;6.3;5.9;6.5;76.0;0.0;0;17;279;11.5;25.9;947.2
WAE;16/01/2014;17:00;5.7;5.4;6.0;79.0;0.0;0;0;229;8.3;23.8;947.8
WAE;16/01/2014;18:00;5.4;5.1;5.7;75.8;0.0;0;0;261;7.9;14.8;948.5
WAE;16/01/2014;19:00;5.5;5.3;5.6;78.5;0.0;0;0;239;9.4;16.9;949.2
WAE;16/01/2014;20:00;5.7;5.5;5.8;83.4;0.0;0;0;238;4.0;8.3;949.8
WAE;16/01/2014;21:00;5.5;5.0;5.8;84.5;0.1;0;0;204;4.0;9.4;950.5
WAE;16/01/2014;22:00;4.9;4.5;5.4;91.2;0.2;0;0;140;4.0;10.4;950.4
WAE;16/01/2014;23:00;4.5;4.2;4.7;93.8;0.2;0;0;139;3.2;10.1;950.3
WAE;17/01/2014;00:00;4.3;4.1;4.8;96.5;0.8;0;0;198;1.4;11.2;950.5
WAE;17/01/2014;01:00;4.8;4.6;5.1;88.2;0.8;0;0;230;9.4;20.9;951.1
WAE;17/01/2014;02:00;4.4;4.3;4.6;89.1;0.2;0;0;214;9.0;18.0;950.9
WAE;17/01/2014;03:00;4.1;3.9;4.4;92.1;0.2;0;0;159;3.6;6.8;950.9
WAE;17/01/2014;04:00;4.1;3.9;4.3;94.2;0.0;0;0;159;3.6;9.0;950.4
WAE;17/01/2014;05:00;3.9;3.7;4.1;96.1;0.0;0;0;153;1.8;6.5;949.9
WAE;17/01/2014;06:00;3.9;3.6;4.1;95.4;0.0;0;0;113;2.9;8.6;949.3
WAE;17/01/2014;07:00;3.9;3.7;4.0;95.5;0.0;0;0;119;4.3;11.2;948.6
WAE;17/01/2014;08:00;4.0;3.8;4.2;91.6;0.0;0;6;148;5.8;10.8;948.3
WAE;17/01/2014;09:00;4.3;4.0;4.5;89.4;0.0;0;42;261;5.0;13.3;948.9
WAE;17/01/2014;10:00;4.9;4.6;5.1;87.0;0.0;0;87;257;5.0;11.5;949.5
WAE;17/01/2014;11:00;5.1;4.9;5.4;88.2;0.0;0;121;360;2.9;9.7;949.4
WAE;17/01/2014;12:00;5.2;5.1;5.3;88.2;0.0;0;85;122;3.6;12.2;949.0
WAE;17/01/2014;13:00;5.6;5.4;5.7;86.4;0.0;0;153;104;7.9;20.5;948.2
WAE;17/01/2014;14:00;5.8;5.5;6.1;85.6;0.0;0;110;105;10.1;23.0;947.7
WAE;17/01/2014;15:00;6.0;5.9;6.1;82.9;0.0;0;59;117;6.1;13.7;947.8
WAE;17/01/2014;16:00;5.8;5.4;6.1;81.8;0.0;0;22;112;2.9;13.0;947.7
WAE;17/01/2014;17:00;4.4;4.2;4.8;86.9;0.0;0;0;278;2.9;7.9;947.9
WAE;17/01/2014;18:00;4.3;3.9;4.6;87.1;0.0;0;0;236;4.0;12.6;948.4
WAE;17/01/2014;19:00;3.9;3.6;4.2;89.5;0.0;0;0;225;4.3;11.5;948.6
WAE;17/01/2014;20:00;3.3;2.9;4.1;86.2;0.0;0;0;163;6.5;15.5;949.0
WAE;17/01/2014;21:00;3.0;2.6;3.7;83.6;0.0;0;0;153;9.7;20.2;948.9
WAE;17/01/2014;22:00;1.9;1.2;3.0;88.5;0.0;0;0;219;3.6;10.4;949.1
WAE;17/01/2014;23:00;2.0;1.8;2.1;95.9;0.0;0;0;252;5.8;10.8;949.1
WAE;18/01/2014;00:00;1.9;1.8;2.0;96.1;0.0;0;0;239;4.7;9.4;949.2
WAE;18/01/2014;01:00;2.0;1.7;2.1;94.6;0.0;0;0;211;4.3;9.7;948.9
WAE;18/01/2014;02:00;2.1;1.8;2.2;95.5;0.0;0;0;187;3.6;7.9;948.8
WAE;18/01/2014;03:00;2.0;1.8;2.1;98.1;0.0;0;0;153;1.1;5.4;948.5
WAE;18/01/2014;04:00;1.9;1.8;2.1;95.6;0.0;0;0;228;5.0;11.9;948.3
WAE;18/01/2014;05:00;1.7;1.6;1.8;93.4;0.0;0;0;214;9.4;15.5;948.0
WAE;18/01/2014;06:00;1.5;1.3;1.7;94.0;0.0;0;0;155;6.5;14.4;947.4
WAE;18/01/2014;07:00;1.2;1.1;1.5;91.9;0.0;0;0;127;2.9;11.2;947.2
WAE;18/01/2014;08:00;1.3;1.1;1.4;92.9;0.0;0;5;72;1.4;6.5;947.1
WAE;18/01/2014;09:00;1.5;1.4;1.8;92.6;0.0;0;35;45;1.8;9.0;947.0
WAE;18/01/2014;10:00;1.6;1.5;2.0;91.0;0.0;0;58;297;1.8;10.1;947.1
WAE;18/01/2014;11:00;1.8;1.7;2.1;90.8;0.0;0;74;45;2.2;8.3;946.8
WAE;18/01/2014;12:00;1.9;1.8;2.1;91.1;0.0;0;47;333;1.8;6.8;946.0
WAE;18/01/2014;13:00;2.1;2.0;2.2;90.8;0.0;0;44;18;4.0;11.2;945.3
WAE;18/01/2014;14:00;2.3;2.3;2.4;89.9;0.0;0;40;79;2.5;14.0;944.9
WAE;18/01/2014;15:00;2.4;2.3;2.6;90.4;0.0;0;36;82;2.9;7.6;944.4
WAE;18/01/2014;16:00;2.3;2.1;2.3;90.4;0.0;0;12;0;0.0;4.0;943.9
WAE;18/01/2014;17:00;2.2;2.1;2.2;91.7;0.0;0;0;180;0.4;4.7;943.5
WAE;18/01/2014;18:00;2.2;2.2;2.3;92.8;0.0;0;0;0;0.4;5.0;943.4
WAE;18/01/2014;19:00;2.2;2.0;2.3;91.9;0.0;0;0;293;4.7;9.7;943.2
WAE;18/01/2014;20:00;2.0;1.9;2.2;92.8;0.0;0;0;270;1.8;6.1;942.8
WAE;18/01/2014;21:00;2.0;1.8;2.2;93.0;0.0;0;0;293;5.0;11.2;942.3
WAE;18/01/2014;22:00;2.0;1.9;2.0;93.2;0.0;0;0;301;6.8;13.0;942.0
WAE;18/01/2014;23:00;1.9;1.9;2.0;92.5;0.0;0;0;266;5.8;11.2;941.8
WAE;19/01/2014;00:00;1.8;1.7;1.9;93.7;0.0;0;0;280;4.3;10.8;941.9
WAE;19/01/2014;01:00;1.9;1.8;2.0;93.2;0.0;0;0;304;5.4;11.2;942.2
WAE;19/01/2014;02:00;1.9;1.8;1.9;92.7;0.0;0;0;300;2.9;9.0;942.5
WAE;19/01/2014;03:00;1.5;1.4;1.6;94.0;0.0;0;0;243;3.2;10.4;942.4
WAE;19/01/2014;04:00;1.4;1.3;1.5;94.9;0.0;0;0;180;1.8;7.6;941.8
WAE;19/01/2014;05:00;1.5;1.4;1.7;94.7;0.0;0;0;279;2.5;8.3;941.4
WAE;19/01/2014;06:00;1.4;1.2;1.6;96.4;0.0;0;0;307;2.5;11.5;941.4
WAE;19/01/2014;07:00;1.3;1.2;1.3;97.5;0.0;0;0;349;2.2;7.6;941.3
WAE;19/01/2014;08:00;1.3;1.2;1.5;96.8;0.0;0;4;307;2.5;7.2;941.5
WAE;19/01/2014;09:00;1.3;1.2;1.5;96.1;0.0;0;16;303;6.5;14.8;942.0
WAE;19/01/2014;10:00;1.5;1.4;1.6;95.2;0.0;0;37;297;5.8;13.3;942.3
WAE;19/01/2014;11:00;1.6;1.4;1.8;93.8;0.0;0;54;259;4.3;14.4;942.3
WAE;19/01/2014;12:00;2.0;1.9;2.1;92.7;0.0;0;79;300;4.7;10.8;942.1
WAE;19/01/2014;13:00;1.9;1.7;2.2;93.3;0.0;0;101;23;2.9;7.9;941.9
WAE;19/01/2014;14:00;2.3;2.1;2.5;92.7;0.0;0;89;360;4.0;9.7;941.9
WAE;19/01/2014;15:00;2.4;2.2;2.5;93.0;0.0;0;38;18;3.6;9.0;942.1
WAE;19/01/2014;16:00;2.6;2.5;2.6;91.7;0.0;0;10;45;2.5;6.1;942.2
WAE;19/01/2014;17:00;2.4;2.3;2.5;92.1;0.0;0;0;315;0.7;6.1;942.1
WAE;19/01/2014;18:00;2.1;1.9;2.3;93.5;0.0;0;0;259;6.5;11.9;942.3
WAE;19/01/2014;19:00;1.8;1.7;1.9;94.2;0.0;0;0;244;9.7;14.4;942.3
WAE;19/01/2014;20:00;2.1;2.0;2.2;92.7;0.0;0;0;243;5.8;10.8;942.4
WAE;19/01/2014;21:00;2.3;2.2;2.3;92.3;0.0;0;0;242;6.1;10.8;942.6
WAE;19/01/2014;22:00;2.2;2.1;2.2;93.3;0.0;0;0;232;6.1;10.4;942.6
WAE;19/01/2014;23:00;2.2;2.1;2.3;93.1;0.0;0;0;242;5.4;9.0;942.6
WAE;20/01/2014;00:00;2.0;2.0;2.2;94.6;0.0;0;0;270;0.4;4.3;942.4
WAE;20/01/2014;01:00;2.1;2.0;2.1;94.4;0.0;0;0;249;3.2;8.3;942.4
WAE;20/01/2014;02:00;2.2;2.0;2.2;93.6;0.0;0;0;239;4.3;11.2;942.6
WAE;20/01/2014;03:00;2.1;2.0;2.2;93.9;0.0;0;0;262;2.5;8.6;942.7
WAE;20/01/2014;04:00;2.1;2.0;2.1;94.2;0.0;0;0;270;2.2;6.1;943.1
WAE;20/01/2014;05:00;2.1;2.1;2.3;93.4;0.0;0;0;225;1.1;7.6;943.3
WAE;20/01/2014;06:00;2.0;1.9;2.0;93.2;0.0;0;0;240;5.8;10.4;943.5
WAE;20/01/2014;07:00;2.0;1.9;2.1;93.5;0.0;0;0;229;6.5;10.1;944.1
WAE;20/01/2014;08:00;2.0;1.9;2.2;94.1;0.0;0;8;220;6.5;10.4;944.8
WAE;20/01/2014;09:00;2.5;2.2;2.9;91.0;0.0;0;50;135;4.3;11.2;945.3
WAE;20/01/2014;10:00;3.1;3.0;3.2;90.6;0.0;3;104;90;2.9;10.8;945.8
WAE;20/01/2014;11:00;3.4;3.3;3.5;92.7;0.0;5;147;85;4.7;11.2;946.2
WAE;20/01/2014;12:00;3.7;3.3;3.9;91.3;0.0;0;109;84;3.2;7.6;946.2
WAE;20/01/2014;13:00;4.4;4.1;4.9;88.3;0.0;0;55;90;0.4;4.7;946.4
WAE;20/01/2014;14:00;4.6;4.1;5.1;91.7;0.3;0;21;207;1.1;8.6;946.7
WAE;20/01/2014;15:00;4.3;4.2;4.5;98.9;0.1;0;23;45;0.7;5.8;947.3
WAE;20/01/2014;16:00;4.3;4.1;4.5;95.2;0.1;0;6;0;0.0;10.8;947.9
WAE;20/01/2014;17:00;4.1;4.0;4.2;97.2;0.0;0;0;90;2.5;10.4;948.4
WAE;20/01/2014;18:00;5.2;4.2;5.4;89.4;0.1;0;0;248;7.2;22.3;948.8
WAE;20/01/2014;19:00;5.4;5.1;5.6;88.1;0.0;0;0;258;7.2;19.4;949.3
WAE;20/01/2014;20:00;5.3;5.1;5.6;88.1;0.4;0;0;252;8.3;16.6;949.9
WAE;20/01/2014;21:00;4.8;4.7;5.1;93.2;0.7;0;0;266;5.8;12.6;950.5
WAE;20/01/2014;22:00;4.5;4.4;4.7;96.1;0.8;0;0;282;5.4;8.6;951.0
WAE;20/01/2014;23:00;4.5;4.3;4.7;91.8;0.6;0;0;248;8.6;24.5;951.4
WAE;21/01/2014;00:00;4.0;3.8;4.3;88.8;0.6;0;0;238;19.4;35.3;951.7
WAE;21/01/2014;01:00;3.6;3.4;3.8;88.6;0.2;0;0;238;21.6;36.4;951.8
WAE;21/01/2014;02:00;3.4;3.4;3.5;89.1;0.2;0;0;245;17.3;37.4;952.0
WAE;21/01/2014;03:00;3.4;3.2;3.5;88.9;0.2;0;0;252;13.3;25.6;952.4
WAE;21/01/2014;04:00;3.1;3.0;3.3;89.5;0.4;0;0;253;10.8;19.8;952.9
WAE;21/01/2014;05:00;2.8;2.7;2.9;90.4;0.6;0;0;245;14.8;28.8;953.1
WAE;21/01/2014;06:00;2.8;2.7;2.8;90.5;0.1;0;0;238;17.6;29.9;953.4
WAE;21/01/2014;07:00;2.8;2.7;2.9;90.1;0.1;0;0;248;11.9;22.0;953.9
WAE;21/01/2014;08:00;2.9;2.9;3.0;88.9;0.0;0;1;255;8.6;18.4;954.3
WAE;21/01/2014;09:00;3.1;3.1;3.2;88.0;0.1;0;6;241;11.5;21.2;955.0
WAE;21/01/2014;10:00;3.1;3.0;3.1;88.9;0.1;0;11;240;10.1;18.4;955.5
WAE;21/01/2014;11:00;3.2;3.1;3.4;87.2;0.0;0;24;254;6.8;14.4;955.7
WAE;21/01/2014;12:00;3.5;3.3;3.6;88.1;0.0;0;42;270;2.2;7.9;955.5
WAE;21/01/2014;13:00;3.5;3.4;3.5;87.3;0.0;0;37;243;7.6;18.0;955.1
WAE;21/01/2014;14:00;3.6;3.5;3.7;86.8;0.1;0;40;231;4.7;13.3;955.0
WAE;21/01/2014;15:00;3.4;3.3;3.4;93.9;0.0;0;29;135;1.4;4.3;955.3
WAE;21/01/2014;16:00;3.3;3.2;3.5;94.6;0.0;0;9;104;1.4;5.8;955.6
WAE;21/01/2014;17:00;3.1;3.1;3.2;95.3;0.0;0;0;129;2.5;5.0;955.9
WAE;21/01/2014;18:00;3.1;3.0;3.3;95.1;0.0;0;0;146;1.1;5.0;955.9
WAE;21/01/2014;19:00;3.0;2.9;3.1;95.5;0.0;0;0;117;0.7;2.9;955.9
WAE;21/01/2014;20:00;2.9;2.7;3.0;95.8;0.0;0;0;135;1.4;6.1;955.8
WAE;21/01/2014;21:00;3.0;2.9;3.0;96.5;0.0;0;0;117;0.7;5.0;955.8
WAE;21/01/2014;22:00;3.0;3.0;3.1;96.0;0.0;0;0;141;2.5;5.8;955.4
WAE;21/01/2014;23:00;2.8;2.6;2.9;97.2;0.0;0;0;0;0.0;0.0;955.1
WAE;22/01/2014;00:00;2.9;2.8;2.9;96.5;0.0;0;0;0;0.0;0.0;954.9
WAE;22/01/2014;01:00;3.0;2.9;3.1;94.9;0.0;0;0;0;0.0;0.0;954.6
WAE;22/01/2014;02:00;3.0;3.0;3.0;95.6;0.0;0;0;135;0.4;4.7;954.3
WAE;22/01/2014;03:00;2.9;2.8;3.0;95.5;0.0;0;0;0;0.0;3.6;954.1
WAE;22/01/2014;04:00;2.9;2.7;3.0;93.4;0.0;0;0;225;1.1;4.0;954.1
WAE;22/01/2014;05:00;2.9;2.7;3.0;91.3;0.0;0;0;180;0.4;3.2;954.0
WAE;22/01/2014;06:00;2.9;2.7;3.0;90.9;0.0;0;0;0;0.0;0.0;954.0
WAE;22/01/2014;07:00;2.8;2.6;2.9;94.8;0.0;0;0;0;0.0;0.0;954.2
WAE;22/01/2014;08:00;3.0;2.8;3.1;90.8;0.0;0;7;0;0.0;0.0;954.5
WAE;22/01/2014;09:00;3.3;3.2;3.3;90.1;0.0;0;39;90;0.4;5.4;954.6
WAE;22/01/2014;10:00;3.4;3.3;3.5;95.0;0.0;0;93;90;4.7;8.6;954.7
WAE;22/01/2014;11:00;3.6;3.4;3.9;89.9;0.0;0;169;90;4.0;8.6;954.6
WAE;22/01/2014;12:00;4.0;3.8;4.2;84.6;0.0;0;144;96;3.6;7.6;954.2
WAE;22/01/2014;13:00;4.2;4.0;4.3;74.3;0.0;3;102;135;1.1;5.4;953.8
WAE;22/01/2014;14:00;4.8;4.2;5.0;69.0;0.0;60;305;180;0.7;6.1;953.6
WAE;22/01/2014;15:00;5.0;4.9;5.1;68.8;0.0;53;196;216;3.2;7.9;953.9
WAE;22/01/2014;16:00;4.4;3.9;4.8;73.3;0.0;0;38;0;0.0;0.0;954.2
WAE;22/01/2014;17:00;3.6;3.5;3.7;79.5;0.0;0;0;239;6.5;9.7;954.7
WAE;22/01/2014;18:00;3.3;3.1;3.5;80.5;0.0;0;0;212;7.6;10.8;955.1
